Nome da rede,Acuracia,Precisao,Recall,Camadas,neuronios,learning_rate,momentum
C2N64L5M6,0.6790123581886292,0.7264957427978516,0.8095238208770752,2,64,0.5,0.6
C2N64L5M7,0.7037037014961243,0.686274528503418,1.0,2,64,0.5,0.7
C2N64L6M3,0.6604938507080078,0.65625,1.0,2,64,0.6,0.3
C2N64L6M4,0.6296296119689941,0.6415094137191772,0.9714285731315613,2,64,0.6,0.4
C2N64L6M5,0.5864197611808777,0.9523809552192688,0.380952388048172,2,64,0.6,0.5
C2N64L6M6,0.6481481194496155,0.6481481194496155,1.0,2,64,0.6,0.6
C2N64L6M7,0.6481481194496155,0.6481481194496155,1.0,2,64,0.6,0.7
C2N64L7M3,0.6481481194496155,0.6481481194496155,1.0,2,64,0.7,0.3
C2N64L7M4,0.5246913433074951,0.7799999713897705,0.37142857909202576,2,64,0.7,0.4
C2N64L7M5,0.709876537322998,0.6907894611358643,1.0,2,64,0.7,0.5
C2N64L7M6,0.6481481194496155,0.6481481194496155,1.0,2,64,0.7,0.6
C2N64L7M7,0.6481481194496155,0.6481481194496155,1.0,2,64,0.7,0.7
C2N128L3M3,0.604938268661499,0.8867924809455872,0.4476190507411957,2,128,0.3,0.3
C2N128L3M4,0.6851851940155029,0.6824324131011963,0.961904764175415,2,128,0.3,0.4
C2N128L3M5,0.6851851940155029,0.6875,0.9428571462631226,2,128,0.3,0.5
C2N128L3M6,0.6913580298423767,0.6774193644523621,1.0,2,128,0.3,0.6
C2N128L3M7,0.6913580298423767,0.7350427508354187,0.8190476298332214,2,128,0.3,0.7
C2N128L4M3,0.5555555820465088,0.6363636255264282,0.7333333492279053,2,128,0.4,0.3
C2N128L4M4,0.6790123581886292,0.6853147149085999,0.9333333373069763,2,128,0.4,0.4
C2N128L4M5,0.6481481194496155,0.6481481194496155,1.0,2,128,0.4,0.5
C2N128L4M6,0.6481481194496155,0.6481481194496155,1.0,2,128,0.4,0.6
C2N128L4M7,0.6481481194496155,0.6481481194496155,1.0,2,128,0.4,0.7
C2N128L5M3,0.6481481194496155,0.6481481194496155,1.0,2,128,0.5,0.3
C2N128L5M4,0.6481481194496155,0.6481481194496155,1.0,2,128,0.5,0.4
C2N128L5M5,0.709876537322998,0.6933333277702332,0.9904761910438538,2,128,0.5,0.5
C2N128L5M6,0.6913580298423767,0.6896551847457886,0.9523809552192688,2,128,0.5,0.6
C2N128L5M7,0.6481481194496155,0.6481481194496155,1.0,2,128,0.5,0.7
C2N128L6M3,0.709876537322998,0.6907894611358643,1.0,2,128,0.6,0.3
C2N128L6M4,0.6481481194496155,0.6481481194496155,1.0,2,128,0.6,0.4
C2N128L6M5,0.6481481194496155,0.6481481194496155,1.0,2,128,0.6,0.5
C2N128L6M6,0.6481481194496155,0.6481481194496155,1.0,2,128,0.6,0.6
C2N128L6M7,0.6481481194496155,0.6481481194496155,1.0,2,128,0.6,0.7
C2N128L7M3,0.6481481194496155,0.6481481194496155,1.0,2,128,0.7,0.3
C2N128L7M4,0.6728395223617554,0.7407407164573669,0.761904776096344,2,128,0.7,0.4
C2N128L7M5,0.6481481194496155,0.6481481194496155,1.0,2,128,0.7,0.5
C2N128L7M6,0.7160493731498718,0.695364236831665,1.0,2,128,0.7,0.6
C2N128L7M7,0.6481481194496155,0.6481481194496155,1.0,2,128,0.7,0.7
C3N2L3M3,0.6481481194496155,0.6481481194496155,1.0,3,2,0.3,0.3
C3N2L3M4,0.6481481194496155,0.6481481194496155,1.0,3,2,0.3,0.4
C3N2L3M5,0.6481481194496155,0.6481481194496155,1.0,3,2,0.3,0.5
C3N2L3M6,0.6481481194496155,0.6481481194496155,1.0,3,2,0.3,0.6
C3N2L3M7,0.6481481194496155,0.6481481194496155,1.0,3,2,0.3,0.7
C3N2L4M3,0.6481481194496155,0.6481481194496155,1.0,3,2,0.4,0.3
C3N2L4M4,0.6481481194496155,0.6481481194496155,1.0,3,2,0.4,0.4
C3N2L4M5,0.6481481194496155,0.6481481194496155,1.0,3,2,0.4,0.5
C3N2L4M6,0.6481481194496155,0.6481481194496155,1.0,3,2,0.4,0.6
C3N2L4M7,0.6481481194496155,0.6481481194496155,1.0,3,2,0.4,0.7
C3N2L5M3,0.6481481194496155,0.6481481194496155,1.0,3,2,0.5,0.3
C3N2L5M4,0.6481481194496155,0.6481481194496155,1.0,3,2,0.5,0.4
C3N2L5M5,0.6481481194496155,0.6481481194496155,1.0,3,2,0.5,0.5
C3N2L5M6,0.6481481194496155,0.6481481194496155,1.0,3,2,0.5,0.6
C3N2L5M7,0.6481481194496155,0.6481481194496155,1.0,3,2,0.5,0.7
C3N2L6M3,0.6481481194496155,0.6481481194496155,1.0,3,2,0.6,0.3
C3N2L6M4,0.6481481194496155,0.6481481194496155,1.0,3,2,0.6,0.4
C3N2L6M5,0.6481481194496155,0.6481481194496155,1.0,3,2,0.6,0.5
C3N2L6M6,0.6481481194496155,0.6481481194496155,1.0,3,2,0.6,0.6
C3N2L6M7,0.6481481194496155,0.6481481194496155,1.0,3,2,0.6,0.7
C3N2L7M3,0.6481481194496155,0.6481481194496155,1.0,3,2,0.7,0.3
C3N2L7M4,0.6481481194496155,0.6481481194496155,1.0,3,2,0.7,0.4
C3N2L7M5,0.6481481194496155,0.6481481194496155,1.0,3,2,0.7,0.5
C3N2L7M6,0.6481481194496155,0.6481481194496155,1.0,3,2,0.7,0.6
C3N2L7M7,0.6481481194496155,0.6481481194496155,1.0,3,2,0.7,0.7
C3N4L3M3,0.6481481194496155,0.6481481194496155,1.0,3,4,0.3,0.3
C3N4L3M4,0.6481481194496155,0.6481481194496155,1.0,3,4,0.3,0.4
C3N4L3M5,0.6481481194496155,0.6481481194496155,1.0,3,4,0.3,0.5
C3N4L3M6,0.6481481194496155,0.7352941036224365,0.7142857313156128,3,4,0.3,0.6
C3N4L3M7,0.6481481194496155,0.6481481194496155,1.0,3,4,0.3,0.7
C3N4L4M3,0.6481481194496155,0.6481481194496155,1.0,3,4,0.4,0.3
C3N4L4M4,0.6481481194496155,0.6481481194496155,1.0,3,4,0.4,0.4
C3N4L4M5,0.6481481194496155,0.6481481194496155,1.0,3,4,0.4,0.5
C3N4L4M6,0.6481481194496155,0.6481481194496155,1.0,3,4,0.4,0.6
C3N4L4M7,0.6481481194496155,0.6481481194496155,1.0,3,4,0.4,0.7
C3N4L5M3,0.6481481194496155,0.6481481194496155,1.0,3,4,0.5,0.3
C3N4L5M4,0.6481481194496155,0.6481481194496155,1.0,3,4,0.5,0.4
C3N4L5M5,0.6481481194496155,0.6481481194496155,1.0,3,4,0.5,0.5
C3N4L5M6,0.6481481194496155,0.6481481194496155,1.0,3,4,0.5,0.6
C3N4L5M7,0.6481481194496155,0.6481481194496155,1.0,3,4,0.5,0.7
C3N4L6M3,0.6481481194496155,0.6481481194496155,1.0,3,4,0.6,0.3
C3N4L6M4,0.6481481194496155,0.6481481194496155,1.0,3,4,0.6,0.4
C3N4L6M5,0.6481481194496155,0.6481481194496155,1.0,3,4,0.6,0.5
C3N4L6M6,0.6481481194496155,0.6481481194496155,1.0,3,4,0.6,0.6
C3N4L6M7,0.6481481194496155,0.6481481194496155,1.0,3,4,0.6,0.7
C3N4L7M3,0.6481481194496155,0.6481481194496155,1.0,3,4,0.7,0.3
C3N4L7M4,0.6481481194496155,0.6481481194496155,1.0,3,4,0.7,0.4
C3N4L7M5,0.6481481194496155,0.6481481194496155,1.0,3,4,0.7,0.5
C3N4L7M6,0.6481481194496155,0.6481481194496155,1.0,3,4,0.7,0.6
C3N4L7M7,0.6481481194496155,0.6481481194496155,1.0,3,4,0.7,0.7
C3N8L3M3,0.6481481194496155,0.6481481194496155,1.0,3,8,0.3,0.3
C3N8L3M4,0.6481481194496155,0.6481481194496155,1.0,3,8,0.3,0.4
C3N8L3M5,0.6481481194496155,0.6481481194496155,1.0,3,8,0.3,0.5
C3N8L3M6,0.6481481194496155,0.6481481194496155,1.0,3,8,0.3,0.6
C3N8L3M7,0.6481481194496155,0.6481481194496155,1.0,3,8,0.3,0.7
C3N8L4M3,0.6481481194496155,0.6481481194496155,1.0,3,8,0.4,0.3
C3N8L4M4,0.6481481194496155,0.6481481194496155,1.0,3,8,0.4,0.4
C3N8L4M5,0.6481481194496155,0.6481481194496155,1.0,3,8,0.4,0.5
C3N8L4M6,0.6481481194496155,0.6481481194496155,1.0,3,8,0.4,0.6
C3N8L4M7,0.6481481194496155,0.6481481194496155,1.0,3,8,0.4,0.7
C3N8L5M3,0.6481481194496155,0.6481481194496155,1.0,3,8,0.5,0.3
C3N8L5M4,0.6481481194496155,0.6481481194496155,1.0,3,8,0.5,0.4
C3N8L5M5,0.6481481194496155,0.6481481194496155,1.0,3,8,0.5,0.5
C3N8L5M6,0.6481481194496155,0.6481481194496155,1.0,3,8,0.5,0.6
C3N8L5M7,0.6481481194496155,0.6481481194496155,1.0,3,8,0.5,0.7
C3N8L6M3,0.6481481194496155,0.6481481194496155,1.0,3,8,0.6,0.3
C3N8L6M4,0.6481481194496155,0.6481481194496155,1.0,3,8,0.6,0.4
C3N8L6M5,0.6481481194496155,0.6481481194496155,1.0,3,8,0.6,0.5
C3N8L6M6,0.6481481194496155,0.6481481194496155,1.0,3,8,0.6,0.6
C3N8L6M7,0.6481481194496155,0.6481481194496155,1.0,3,8,0.6,0.7
C3N8L7M3,0.6481481194496155,0.6481481194496155,1.0,3,8,0.7,0.3
C3N8L7M4,0.6481481194496155,0.6481481194496155,1.0,3,8,0.7,0.4
C3N8L7M5,0.6481481194496155,0.6481481194496155,1.0,3,8,0.7,0.5
C3N8L7M6,0.6481481194496155,0.6481481194496155,1.0,3,8,0.7,0.6
C3N8L7M7,0.6481481194496155,0.6481481194496155,1.0,3,8,0.7,0.7
C3N16L3M3,0.7160493731498718,0.695364236831665,1.0,3,16,0.3,0.3
C3N16L3M4,0.7160493731498718,0.695364236831665,1.0,3,16,0.3,0.4
C3N16L3M5,0.6481481194496155,0.6481481194496155,1.0,3,16,0.3,0.5
C3N16L3M6,0.7037037014961243,0.6938775777816772,0.9714285731315613,3,16,0.3,0.6
C3N16L3M7,0.6481481194496155,0.6481481194496155,1.0,3,16,0.3,0.7
C3N16L4M3,0.6481481194496155,0.6481481194496155,1.0,3,16,0.4,0.3
C3N16L4M4,0.6790123581886292,0.680272102355957,0.9523809552192688,3,16,0.4,0.4
C3N16L4M5,0.6851851940155029,0.7454545497894287,0.7809523940086365,3,16,0.4,0.5
C3N16L4M6,0.6481481194496155,0.6481481194496155,1.0,3,16,0.4,0.6
C3N16L4M7,0.6481481194496155,0.6481481194496155,1.0,3,16,0.4,0.7
C3N16L5M3,0.6481481194496155,0.6481481194496155,1.0,3,16,0.5,0.3
C3N16L5M4,0.7160493731498718,0.695364236831665,1.0,3,16,0.5,0.4
C3N16L5M5,0.6481481194496155,0.6481481194496155,1.0,3,16,0.5,0.5
C3N16L5M6,0.7037037014961243,0.6938775777816772,0.9714285731315613,3,16,0.5,0.6
C3N16L5M7,0.6481481194496155,0.6481481194496155,1.0,3,16,0.5,0.7
C3N16L6M3,0.5679012537002563,0.64462810754776,0.7428571581840515,3,16,0.6,0.3
C3N16L6M4,0.6481481194496155,0.6481481194496155,1.0,3,16,0.6,0.4
C3N16L6M5,0.6481481194496155,0.6481481194496155,1.0,3,16,0.6,0.5
C3N16L6M6,0.6481481194496155,0.6481481194496155,1.0,3,16,0.6,0.6
C3N16L6M7,0.6481481194496155,0.6481481194496155,1.0,3,16,0.6,0.7
C3N16L7M3,0.6481481194496155,0.6481481194496155,1.0,3,16,0.7,0.3
C3N16L7M4,0.6481481194496155,0.6481481194496155,1.0,3,16,0.7,0.4
C3N16L7M5,0.6481481194496155,0.6481481194496155,1.0,3,16,0.7,0.5
C3N16L7M6,0.6481481194496155,0.6481481194496155,1.0,3,16,0.7,0.6
C3N16L7M7,0.6481481194496155,0.6481481194496155,1.0,3,16,0.7,0.7
C3N32L3M3,0.6481481194496155,0.6481481194496155,1.0,3,32,0.3,0.3
C3N32L3M4,0.654321014881134,0.6788321137428284,0.8857142925262451,3,32,0.3,0.4
C3N32L3M5,0.6481481194496155,0.6481481194496155,1.0,3,32,0.3,0.5
C3N32L3M6,0.7160493731498718,0.695364236831665,1.0,3,32,0.3,0.6
C3N32L3M7,0.6790123581886292,0.6879432797431946,0.9238095283508301,3,32,0.3,0.7
C3N32L4M3,0.6481481194496155,0.6481481194496155,1.0,3,32,0.4,0.3
C3N32L4M4,0.3888888955116272,1.0,0.05714285746216774,3,32,0.4,0.4
C3N32L4M5,0.7037037014961243,0.686274528503418,1.0,3,32,0.4,0.5
C3N32L4M6,0.5185185074806213,1.0,0.2571428716182709,3,32,0.4,0.6
C3N32L4M7,0.6481481194496155,0.6481481194496155,1.0,3,32,0.4,0.7
C3N32L5M3,0.6481481194496155,0.6481481194496155,1.0,3,32,0.5,0.3
C3N32L5M4,0.6481481194496155,0.6481481194496155,1.0,3,32,0.5,0.4
C3N32L5M5,0.6296296119689941,0.692307710647583,0.7714285850524902,3,32,0.5,0.5
C3N32L5M6,0.6851851940155029,0.6730769276618958,1.0,3,32,0.5,0.6
C3N32L5M7,0.6481481194496155,0.6481481194496155,1.0,3,32,0.5,0.7
C3N32L6M3,0.6481481194496155,0.6481481194496155,1.0,3,32,0.6,0.3
C3N32L6M4,0.6481481194496155,0.6481481194496155,1.0,3,32,0.6,0.4
C3N32L6M5,0.6481481194496155,0.6481481194496155,1.0,3,32,0.6,0.5
C3N32L6M6,0.6481481194496155,0.6481481194496155,1.0,3,32,0.6,0.6
C3N32L6M7,0.6481481194496155,0.6481481194496155,1.0,3,32,0.6,0.7
C3N32L7M3,0.6481481194496155,0.6481481194496155,1.0,3,32,0.7,0.3
C3N32L7M4,0.6419752836227417,0.6740740537643433,0.8666666746139526,3,32,0.7,0.4
C3N32L7M5,0.6481481194496155,0.6481481194496155,1.0,3,32,0.7,0.5
C3N32L7M6,0.6481481194496155,0.6481481194496155,1.0,3,32,0.7,0.6
C3N32L7M7,0.6481481194496155,0.6481481194496155,1.0,3,32,0.7,0.7
C3N64L3M3,0.6481481194496155,0.6481481194496155,1.0,3,64,0.3,0.3
C3N64L3M4,0.6481481194496155,0.6481481194496155,1.0,3,64,0.3,0.4
C3N64L3M5,0.6481481194496155,0.6481481194496155,1.0,3,64,0.3,0.5
C3N64L3M6,0.7160493731498718,0.695364236831665,1.0,3,64,0.3,0.6
C3N64L3M7,0.6481481194496155,0.6481481194496155,1.0,3,64,0.3,0.7
C3N64L4M3,0.6481481194496155,0.6481481194496155,1.0,3,64,0.4,0.3
C3N64L4M4,0.6481481194496155,0.6481481194496155,1.0,3,64,0.4,0.4
C3N64L4M5,0.6728395223617554,0.6857143044471741,0.9142857193946838,3,64,0.4,0.5
C3N64L4M6,0.7160493731498718,0.695364236831665,1.0,3,64,0.4,0.6
C3N64L4M7,0.6481481194496155,0.6481481194496155,1.0,3,64,0.4,0.7
C3N64L5M3,0.7037037014961243,0.686274528503418,1.0,3,64,0.5,0.3
C3N64L5M4,0.6481481194496155,0.6481481194496155,1.0,3,64,0.5,0.4
C3N64L5M5,0.6666666865348816,0.6834532618522644,0.9047619104385376,3,64,0.5,0.5
C3N64L5M6,0.6481481194496155,0.6481481194496155,1.0,3,64,0.5,0.6
C3N64L5M7,0.6481481194496155,0.6481481194496155,1.0,3,64,0.5,0.7
C3N64L6M3,0.6481481194496155,0.6481481194496155,1.0,3,64,0.6,0.3
C3N64L6M4,0.6481481194496155,0.6481481194496155,1.0,3,64,0.6,0.4
C3N64L6M5,0.6481481194496155,0.6481481194496155,1.0,3,64,0.6,0.5
C3N64L6M6,0.6481481194496155,0.6481481194496155,1.0,3,64,0.6,0.6
C3N64L6M7,0.6481481194496155,0.6481481194496155,1.0,3,64,0.6,0.7
C3N64L7M3,0.6481481194496155,0.6481481194496155,1.0,3,64,0.7,0.3
C3N64L7M4,0.6481481194496155,0.6481481194496155,1.0,3,64,0.7,0.4
C3N64L7M5,0.6481481194496155,0.6481481194496155,1.0,3,64,0.7,0.5
C3N64L7M6,0.7222222089767456,0.699999988079071,1.0,3,64,0.7,0.6
C3N64L7M7,0.6481481194496155,0.6481481194496155,1.0,3,64,0.7,0.7
C3N128L3M3,0.6358024477958679,0.6666666865348816,0.8761904835700989,3,128,0.3,0.3
C3N128L3M4,0.6481481194496155,0.6481481194496155,1.0,3,128,0.3,0.4
C3N128L3M5,0.6481481194496155,0.6481481194496155,1.0,3,128,0.3,0.5
C3N128L3M6,0.6481481194496155,0.6481481194496155,1.0,3,128,0.3,0.6
C3N128L3M7,0.6481481194496155,0.6481481194496155,1.0,3,128,0.3,0.7
C3N128L4M3,0.7037037014961243,0.686274528503418,1.0,3,128,0.4,0.3
C3N128L4M4,0.6481481194496155,0.6481481194496155,1.0,3,128,0.4,0.4
C3N128L4M5,0.6481481194496155,0.6481481194496155,1.0,3,128,0.4,0.5
C3N128L4M6,0.6481481194496155,0.6481481194496155,1.0,3,128,0.4,0.6
C3N128L4M7,0.6481481194496155,0.6481481194496155,1.0,3,128,0.4,0.7
C3N128L5M3,0.6975308656692505,0.6818181872367859,1.0,3,128,0.5,0.3
C3N128L5M4,0.6481481194496155,0.6481481194496155,1.0,3,128,0.5,0.4
C3N128L5M5,0.6481481194496155,0.6481481194496155,1.0,3,128,0.5,0.5
C3N128L5M6,0.6481481194496155,0.6481481194496155,1.0,3,128,0.5,0.6
C3N128L5M7,0.6481481194496155,0.6481481194496155,1.0,3,128,0.5,0.7
C3N128L6M3,0.6604938507080078,0.65625,1.0,3,128,0.6,0.3
C3N128L6M4,0.6481481194496155,0.6481481194496155,1.0,3,128,0.6,0.4
C3N128L6M5,0.7037037014961243,0.686274528503418,1.0,3,128,0.6,0.5
C3N128L6M6,0.6604938507080078,0.6811594367027283,0.8952381014823914,3,128,0.6,0.6
C3N128L6M7,0.6481481194496155,0.6481481194496155,1.0,3,128,0.6,0.7
C3N128L7M3,0.6481481194496155,0.6481481194496155,1.0,3,128,0.7,0.3
C3N128L7M4,0.6481481194496155,0.6481481194496155,1.0,3,128,0.7,0.4
C3N128L7M5,0.5740740895271301,0.6451612710952759,0.761904776096344,3,128,0.7,0.5
C3N128L7M6,0.6481481194496155,0.6481481194496155,1.0,3,128,0.7,0.6
C3N128L7M7,0.6481481194496155,0.6481481194496155,1.0,3,128,0.7,0.7
C4N2L3M3,0.6481481194496155,0.6481481194496155,1.0,4,2,0.3,0.3
C4N2L3M4,0.6481481194496155,0.6481481194496155,1.0,4,2,0.3,0.4
C4N2L3M5,0.6481481194496155,0.6481481194496155,1.0,4,2,0.3,0.5
C4N2L3M6,0.6481481194496155,0.6481481194496155,1.0,4,2,0.3,0.6
C4N2L3M7,0.6481481194496155,0.6481481194496155,1.0,4,2,0.3,0.7
C4N2L4M3,0.6481481194496155,0.6481481194496155,1.0,4,2,0.4,0.3
C4N2L4M4,0.6481481194496155,0.6481481194496155,1.0,4,2,0.4,0.4
C4N2L4M5,0.6481481194496155,0.6481481194496155,1.0,4,2,0.4,0.5
C4N2L4M6,0.6481481194496155,0.6481481194496155,1.0,4,2,0.4,0.6
C4N2L4M7,0.6481481194496155,0.6481481194496155,1.0,4,2,0.4,0.7
C4N2L5M3,0.6481481194496155,0.6481481194496155,1.0,4,2,0.5,0.3
C4N2L5M4,0.6481481194496155,0.6481481194496155,1.0,4,2,0.5,0.4
C4N2L5M5,0.6481481194496155,0.6481481194496155,1.0,4,2,0.5,0.5
C4N2L5M6,0.6481481194496155,0.6481481194496155,1.0,4,2,0.5,0.6
C4N2L5M7,0.6481481194496155,0.6481481194496155,1.0,4,2,0.5,0.7
C4N2L6M3,0.6481481194496155,0.6481481194496155,1.0,4,2,0.6,0.3
C4N2L6M4,0.6481481194496155,0.6481481194496155,1.0,4,2,0.6,0.4
C4N2L6M5,0.6481481194496155,0.6481481194496155,1.0,4,2,0.6,0.5
C4N2L6M6,0.6481481194496155,0.6481481194496155,1.0,4,2,0.6,0.6
C4N2L6M7,0.6481481194496155,0.6481481194496155,1.0,4,2,0.6,0.7
C4N2L7M3,0.6481481194496155,0.6481481194496155,1.0,4,2,0.7,0.3
C4N2L7M4,0.6481481194496155,0.6481481194496155,1.0,4,2,0.7,0.4
C4N2L7M5,0.6481481194496155,0.6481481194496155,1.0,4,2,0.7,0.5
C4N2L7M6,0.6481481194496155,0.6481481194496155,1.0,4,2,0.7,0.6
C4N2L7M7,0.6481481194496155,0.6481481194496155,1.0,4,2,0.7,0.7
C4N4L3M3,0.6481481194496155,0.6481481194496155,1.0,4,4,0.3,0.3
C4N4L3M4,0.6481481194496155,0.6481481194496155,1.0,4,4,0.3,0.4
C4N4L3M5,0.6481481194496155,0.6481481194496155,1.0,4,4,0.3,0.5
C4N4L3M6,0.6481481194496155,0.6481481194496155,1.0,4,4,0.3,0.6
C4N4L3M7,0.6481481194496155,0.6481481194496155,1.0,4,4,0.3,0.7
C4N4L4M3,0.6481481194496155,0.6481481194496155,1.0,4,4,0.4,0.3
C4N4L4M4,0.6481481194496155,0.6481481194496155,1.0,4,4,0.4,0.4
C4N4L4M5,0.6481481194496155,0.6481481194496155,1.0,4,4,0.4,0.5
C4N4L4M6,0.6481481194496155,0.6481481194496155,1.0,4,4,0.4,0.6
C4N4L4M7,0.6481481194496155,0.6481481194496155,1.0,4,4,0.4,0.7
C4N4L5M3,0.6481481194496155,0.6481481194496155,1.0,4,4,0.5,0.3
C4N4L5M4,0.6481481194496155,0.6481481194496155,1.0,4,4,0.5,0.4
C4N4L5M5,0.6481481194496155,0.6481481194496155,1.0,4,4,0.5,0.5
C4N4L5M6,0.6481481194496155,0.6481481194496155,1.0,4,4,0.5,0.6
C4N4L5M7,0.6481481194496155,0.6481481194496155,1.0,4,4,0.5,0.7
C4N4L6M3,0.6481481194496155,0.6481481194496155,1.0,4,4,0.6,0.3
C4N4L6M4,0.6481481194496155,0.6481481194496155,1.0,4,4,0.6,0.4
C4N4L6M5,0.6481481194496155,0.6481481194496155,1.0,4,4,0.6,0.5
C4N4L6M6,0.6481481194496155,0.6481481194496155,1.0,4,4,0.6,0.6
C4N4L6M7,0.6481481194496155,0.6481481194496155,1.0,4,4,0.6,0.7
C4N4L7M3,0.6481481194496155,0.6481481194496155,1.0,4,4,0.7,0.3
C4N4L7M4,0.6481481194496155,0.6481481194496155,1.0,4,4,0.7,0.4
C4N4L7M5,0.6481481194496155,0.6481481194496155,1.0,4,4,0.7,0.5
C4N4L7M6,0.6481481194496155,0.6481481194496155,1.0,4,4,0.7,0.6
C4N4L7M7,0.6481481194496155,0.6481481194496155,1.0,4,4,0.7,0.7
C4N8L3M3,0.6481481194496155,0.6481481194496155,1.0,4,8,0.3,0.3
C4N8L3M4,0.6481481194496155,0.6481481194496155,1.0,4,8,0.3,0.4
C4N8L3M5,0.6481481194496155,0.6481481194496155,1.0,4,8,0.3,0.5
C4N8L3M6,0.6481481194496155,0.6481481194496155,1.0,4,8,0.3,0.6
C4N8L3M7,0.6481481194496155,0.6481481194496155,1.0,4,8,0.3,0.7
C4N8L4M3,0.6481481194496155,0.6481481194496155,1.0,4,8,0.4,0.3
C4N8L4M4,0.6481481194496155,0.6481481194496155,1.0,4,8,0.4,0.4
C4N8L4M5,0.6481481194496155,0.6481481194496155,1.0,4,8,0.4,0.5
C4N8L4M6,0.6481481194496155,0.6481481194496155,1.0,4,8,0.4,0.6
C4N8L4M7,0.6481481194496155,0.6481481194496155,1.0,4,8,0.4,0.7
C4N8L5M3,0.6481481194496155,0.6481481194496155,1.0,4,8,0.5,0.3
C4N8L5M4,0.6481481194496155,0.6481481194496155,1.0,4,8,0.5,0.4
C4N8L5M5,0.6481481194496155,0.6481481194496155,1.0,4,8,0.5,0.5
C4N8L5M6,0.6481481194496155,0.6481481194496155,1.0,4,8,0.5,0.6
C4N8L5M7,0.6481481194496155,0.6481481194496155,1.0,4,8,0.5,0.7
C4N8L6M3,0.6481481194496155,0.6481481194496155,1.0,4,8,0.6,0.3
C4N8L6M4,0.6481481194496155,0.6481481194496155,1.0,4,8,0.6,0.4
C4N8L6M5,0.6481481194496155,0.6481481194496155,1.0,4,8,0.6,0.5
C4N8L6M6,0.6481481194496155,0.6481481194496155,1.0,4,8,0.6,0.6
C4N8L6M7,0.6481481194496155,0.6481481194496155,1.0,4,8,0.6,0.7
C4N8L7M3,0.6481481194496155,0.6481481194496155,1.0,4,8,0.7,0.3
C4N8L7M4,0.6481481194496155,0.6481481194496155,1.0,4,8,0.7,0.4
C4N8L7M5,0.6481481194496155,0.6481481194496155,1.0,4,8,0.7,0.5
C4N8L7M6,0.6481481194496155,0.6481481194496155,1.0,4,8,0.7,0.6
C4N8L7M7,0.6481481194496155,0.6481481194496155,1.0,4,8,0.7,0.7
C4N16L3M3,0.6481481194496155,0.6481481194496155,1.0,4,16,0.3,0.3
C4N16L3M4,0.6481481194496155,0.6481481194496155,1.0,4,16,0.3,0.4
C4N16L3M5,0.6481481194496155,0.6481481194496155,1.0,4,16,0.3,0.5
C4N16L3M6,0.6481481194496155,0.6481481194496155,1.0,4,16,0.3,0.6
C4N16L3M7,0.6481481194496155,0.6481481194496155,1.0,4,16,0.3,0.7
C4N16L4M3,0.6481481194496155,0.6481481194496155,1.0,4,16,0.4,0.3
C4N16L4M4,0.6481481194496155,0.6481481194496155,1.0,4,16,0.4,0.4
C4N16L4M5,0.6481481194496155,0.6481481194496155,1.0,4,16,0.4,0.5
C4N16L4M6,0.6481481194496155,0.6481481194496155,1.0,4,16,0.4,0.6
C4N16L4M7,0.6481481194496155,0.6481481194496155,1.0,4,16,0.4,0.7
C4N16L5M3,0.6481481194496155,0.6481481194496155,1.0,4,16,0.5,0.3
C4N16L5M4,0.6481481194496155,0.6481481194496155,1.0,4,16,0.5,0.4
C4N16L5M5,0.6481481194496155,0.6481481194496155,1.0,4,16,0.5,0.5
C4N16L5M6,0.6481481194496155,0.6481481194496155,1.0,4,16,0.5,0.6
C4N16L5M7,0.6481481194496155,0.6481481194496155,1.0,4,16,0.5,0.7
C4N16L6M3,0.6481481194496155,0.6481481194496155,1.0,4,16,0.6,0.3
C4N16L6M4,0.6481481194496155,0.6481481194496155,1.0,4,16,0.6,0.4
C4N16L6M5,0.6481481194496155,0.6481481194496155,1.0,4,16,0.6,0.5
C4N16L6M6,0.6481481194496155,0.6481481194496155,1.0,4,16,0.6,0.6
C4N16L6M7,0.6481481194496155,0.6481481194496155,1.0,4,16,0.6,0.7
C4N16L7M3,0.6481481194496155,0.6481481194496155,1.0,4,16,0.7,0.3
C4N16L7M4,0.6481481194496155,0.6481481194496155,1.0,4,16,0.7,0.4
C4N16L7M5,0.6481481194496155,0.6481481194496155,1.0,4,16,0.7,0.5
C4N16L7M6,0.6481481194496155,0.6481481194496155,1.0,4,16,0.7,0.6
C4N16L7M7,0.6481481194496155,0.6481481194496155,1.0,4,16,0.7,0.7
C4N32L3M3,0.6728395223617554,0.6830986142158508,0.9238095283508301,4,32,0.3,0.3
C4N32L3M4,0.6481481194496155,0.6481481194496155,1.0,4,32,0.3,0.4
C4N32L3M5,0.6728395223617554,0.6645569801330566,1.0,4,32,0.3,0.5
C4N32L3M6,0.6481481194496155,0.6481481194496155,1.0,4,32,0.3,0.6
C4N32L3M7,0.6481481194496155,0.6481481194496155,1.0,4,32,0.3,0.7
C4N32L4M3,0.6481481194496155,0.6481481194496155,1.0,4,32,0.4,0.3
C4N32L4M4,0.6481481194496155,0.6481481194496155,1.0,4,32,0.4,0.4
C4N32L4M5,0.6481481194496155,0.6481481194496155,1.0,4,32,0.4,0.5
C4N32L4M6,0.6481481194496155,0.6481481194496155,1.0,4,32,0.4,0.6
C4N32L4M7,0.6481481194496155,0.6481481194496155,1.0,4,32,0.4,0.7
